기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20251,A,골목상권,3111011,잠실나루역,CS300002,편의점,901803734,142427,645336801,256466933,122734918,114011454,130208168,130394735,147987526,139743938,116722995,59090103,136087372,122619145,133505856,259107207,191394051,583557292,286657559,16087109,112310967,182522323,284296887,173053212,101944353,102564,39863,19734,18387,20778,21190,22475,21317,18546,7411,24026,21682,21872,38327,29109,87195,51906,5233,23060,29065,41309,25342,15091
20251,A,골목상권,3111012,석촌역 6번,CS300002,편의점,196791519,24221,136631695,60159824,27753426,25406551,26636549,24217044,32618125,30964111,29195713,28591390,20396633,16512850,30853787,59616172,40820687,127582974,69208545,836747,30983196,68057990,42509645,30902294,23501647,16588,7633,3381,3024,3191,3245,3747,3705,3928,2980,3539,2609,3443,6857,4793,16544,7677,188,4534,7681,4814,4124,2880
20251,A,골목상권,3111013,송파나루역 1번(송리단길),CS300002,편의점,477435724,67488,317356002,160079722,64940229,51798493,64824732,62392402,73400146,81613538,78466184,45546132,49801874,59100596,69940365,151768455,101278302,291299609,175975814,3913408,91817909,177609060,90920393,71388740,31625912,45218,22270,8962,7680,9193,9120,10263,11523,10747,6135,7945,9443,11360,19899,12706,41567,25408,847,16309,25197,11323,8179,5119
20251,A,골목상권,3111015,석촌역 3번,CS300002,편의점,673325863,90025,482989670,190336193,99470004,80399316,86395295,101830795,114894260,97618621,92717572,92993948,93133258,75703337,86827851,186642245,138025224,439951514,233374349,1753768,92687364,235738139,134342138,138512644,70291810,65024,25001,13414,11219,12395,13366,14630,13010,11991,10040,14099,11152,12676,25281,16777,58304,31721,445,16504,32416,16621,15927,8112
20251,A,골목상권,3111016,송파역 2번,CS300002,편의점,208754890,28984,147634738,61120152,25766947,26362844,28756094,31364126,35384727,30979687,30140465,23287291,27466272,26331589,30433057,55447063,45789618,146548313,62206577,853359,23541714,73109501,56693098,35094572,19462646,20865,8119,4096,3996,4090,4356,4327,4040,4079,2974,4663,3769,4658,7348,5572,19787,9197,176,3880,9635,7373,5322,2598
20251,A,골목상권,3111019,한성백제역 3번,CS300002,편의점,277494934,39264,192315306,85179628,37331120,35249134,41333671,39789138,38612243,40796294,44383334,38880821,31666667,32828586,38638602,80383473,55096785,180781436,96713498,3299111,33384857,107118140,55227143,38803542,39662141,28175,11089,5880,5289,5745,5571,5690,5697,5392,4643,5016,5415,5809,11218,7163,25760,13504,681,5697,15107,7563,5235,4981
20251,A,골목상권,3111021,방이역 4번,CS300002,편의점,580812789,91167,401585935,179226854,77882341,70780837,78181019,82886396,91855342,98373032,80853822,37513338,67648196,95455930,95192181,193644265,91358879,336993259,228540923,30612711,57295421,135874963,167108415,114823214,59819459,63058,28109,11582,11417,12646,13294,14119,16129,11980,4702,11185,16137,15678,31300,12165,52771,37393,10138,10280,18175,26236,18053,7280
20251,A,골목상권,3111023,문정역 1번,CS300002,편의점,771977151,117863,559817535,212159616,107541173,102363364,104284416,116058833,129569749,113095217,99064399,80352622,138171555,91518285,83239485,220559620,158135584,500987238,264119128,3963337,110684262,266555338,163458639,140890649,79554142,86524,31339,16574,15930,16876,17404,19740,16679,14660,12008,23923,14467,12987,33123,21355,77875,39547,1075,20375,41495,22436,20438,11603
20251,A,골목상권,3111024,경찰병원역 4번(건너말공원),CS300002,편의점,106474479,13096,78224798,28249681,17302646,14806812,15086491,13970928,17057921,14673559,13576122,15657110,14685190,15488410,16227604,29314580,15101585,78573509,27900970,411207,10529026,34448240,34184095,14140250,12761661,9515,3581,2062,1973,1831,1682,1967,1837,1744,1702,2197,1931,2010,3505,1751,9011,4085,94,2002,4383,3466,1743,1408
20251,A,골목상권,3111026,문정역 2번,CS300002,편의점,127197243,17567,94469922,32727321,19298589,19523912,16803779,17703665,21139977,17460021,15267300,15291507,21772922,16022027,15983146,32099018,26028623,80014882,36273144,930559,13089006,52007174,22375775,17844927,10040585,13182,4385,2554,2687,2528,2562,2851,2321,2064,1700,3200,2371,2429,4484,3383,10935,5820,240,2570,6350,3531,2628,1435
20251,A,골목상권,3111027,문정초등학교,CS300002,편의점,223725707,30458,158628992,65096715,30185897,27551765,33838496,33294983,33757851,32329872,32766843,23795132,31274314,25927354,29512397,68063949,45152561,145295038,64586117,2544911,32275459,71142126,37519329,35634832,30764496,21737,8721,4277,3960,4594,4383,4523,4299,4422,3437,4834,3966,4070,8609,5542,20300,9112,418,5319,10370,4884,4828,3593
20251,A,골목상권,3111028,문현중학교(장지역 1번),CS300002,편의점,136279194,18759,95187842,41091352,18320837,18714155,18552166,17210570,22390114,21064933,20026419,14450747,19790382,17728565,18027342,40791139,25491019,110017044,26262150,1180821,15273269,37392820,29986965,38916551,13528768,13415,5344,2703,2675,2687,2450,2900,2784,2560,2004,3105,2577,2543,5086,3444,14862,3897,228,2962,5857,3265,4696,1751
20251,A,골목상권,3111031,장지동주민센터(한림연예예술고교),CS300002,편의점,235061758,30315,171080450,63981308,30827240,29788601,33626056,40939535,35899018,34736046,29245262,35400892,45308407,25959446,34958396,50826035,42608582,148462716,75016563,3300772,33886451,46827605,51658611,58541227,29264613,22464,7851,4362,4221,4741,4495,4645,4195,3656,4433,5095,3594,4822,7496,4875,20160,9916,725,5239,6355,6304,7349,4104
20251,A,골목상권,3111032,방이역 1번,CS300002,편의점,233849791,44012,174437932,59411859,35442815,31912151,32588993,36401434,38092539,34267165,25144694,15456177,29395648,35704932,38931328,70823207,43538499,150012666,71422056,10327011,22032677,50632012,51417994,55221509,31803521,32650,11362,6617,5954,6102,6545,7432,6542,4820,2439,4973,6974,7834,14012,7780,27518,15841,3695,4992,8351,10308,11466,4548
20251,A,골목상권,3111034,오동나무공원(송파레미니스1단지),CS300002,편의점,323149052,39465,247690162,75458890,52348263,39907332,47250550,46180621,62003396,38553351,36905539,29589115,65426505,43478882,46579337,87262257,50812956,218349101,91259251,982335,25023019,101158494,52291342,97174500,32978661,30272,9193,6590,5536,5829,5930,6387,4724,4469,3886,8850,6223,5791,9521,5194,27870,10845,203,4418,13752,6358,9472,4512
20251,A,골목상권,3111038,보인중학교,CS300002,편의점,442964301,62684,314638192,128326109,59399241,58975056,62371012,62945742,70947141,69527799,58798310,47364920,84312805,61410578,68143191,111058433,70674374,325958894,117005407,6737162,45842092,123811422,73518532,128313549,64741544,45432,17252,8943,8323,8916,9521,9729,9229,8023,5505,12813,10118,9507,15199,9542,43046,19638,1845,8291,15650,11204,17291,8403
20251,A,골목상권,3111042,거여역 1번(거여공원),CS300002,편의점,387153321,53664,263351089,123802232,53621453,52127421,52077634,50272166,55252415,63794425,60007807,34455527,47193389,46241438,55281942,120560416,83420609,258475183,128678138,2589543,47642906,102764378,76427836,109845312,47883346,37442,16222,7793,7131,7423,7262,7833,8170,8052,4281,7070,6920,8030,16973,10390,35477,18187,706,6842,15368,10664,12856,7228
20251,A,골목상권,3111043,마천공원,CS300002,편의점,146800032,17872,108155745,38644287,22411766,18941658,22203129,23059899,21539293,20521864,18122423,19071615,24251648,19924536,21733795,36468954,25349484,117801346,26380322,661760,8576771,37854476,46575489,22508209,28004963,12611,5261,2536,2183,2694,2662,2536,2733,2528,2104,3682,2262,3062,4060,2702,14416,3322,176,1312,4596,4689,2609,4355
20251,A,골목상권,3111044,남천초등학교,CS300002,편의점,260084047,35033,185505072,74578975,37034902,31688151,33038674,41363159,42380186,41763266,32815709,30594997,41714954,35368891,39249903,68074511,45080791,180475940,79608107,813500,20154232,57571918,69030179,60644055,51870163,25268,9765,4831,4626,4846,5724,5241,5505,4260,3703,6017,5036,4948,9136,6193,25779,9254,192,3830,8482,8696,7132,6701
20251,A,골목상권,3111046,마천역(마천초등학교),CS300002,편의점,266764158,36052,194982145,71782013,40152862,33459186,41316650,38520331,41533116,38078180,33703833,28709663,33554648,27305786,34831694,81590117,60772250,188374641,78389517,1242954,35885629,72178100,54275051,64298372,38884052,26115,9937,5250,4796,5219,5248,5602,5115,4822,3482,5285,4311,4783,10678,7513,25486,10566,339,5750,10817,7036,7419,4691
20251,A,골목상권,3111047,마천1치안센터,CS300002,편의점,72932849,9711,52188474,20744375,8472529,10780093,11439799,10035292,11460761,12158912,8585463,355456,13375915,9562013,12777274,23987477,12874714,49126187,23806662,957982,7342463,15644401,11080096,22414886,15493021,6761,2950,1317,1309,1426,1292,1417,1541,1409,58,2444,1342,1649,2801,1417,6253,3458,174,1496,2021,1596,2561,1863
20251,A,골목상권,3111052,암사역 3번(천호동자전거거리),CS300002,편의점,223578486,31304,161958798,61619688,32706563,28329728,32364294,31383028,37175185,30323106,31296582,13577377,31033275,32594527,32379156,72571399,41422752,154104672,66741797,1618666,33711091,56140844,46201186,56732110,26442570,22728,8576,4449,4056,4716,4517,4990,4463,4113,1780,5082,4444,4191,9843,5964,21737,9345,238,5491,8535,6056,7024,3737
20251,A,골목상권,3111053,성내천어린이공원(하니사랑길),CS300002,편의점,302094536,44036,224178323,77916213,41462081,41108577,45638347,46406721,49562597,40246307,37669906,11573676,53928629,43617200,59178415,85958124,47838492,176505734,101972697,2946828,36449390,87642368,76667465,43919316,30853065,33184,10852,6316,6020,6892,6830,7126,5512,5340,1545,9141,7401,7975,11396,6578,24731,17456,627,7938,14165,9570,6424,3464
20251,A,골목상권,3111056,천호태영아파트,CS300002,편의점,230508597,29113,154111581,76397016,31487613,27118351,30707693,32137365,32660559,40520023,35876993,34407697,17322841,20915178,23831730,68805332,65225819,136173787,94334810,798560,47600450,115131833,33702792,24414357,8860605,19429,9684,3771,3409,4094,3893,4262,5061,4623,3349,2787,3194,3310,8994,7479,16479,12634,46,7480,13696,3868,2991,1032
20251,A,골목상권,3111059,강동역 4번(강풀만화거리),CS300002,편의점,258613417,39930,183188689,75424728,31643695,32417607,37562665,37152726,44411996,41083219,34341509,36664301,37890932,29191052,31739246,75260450,47867436,189081049,69532368,2479836,41288314,86491208,49887452,48025236,30441371,28236,11694,5310,4992,5732,5858,6344,6264,5430,5135,6946,5183,5240,10584,6842,28193,11737,522,7922,13146,7451,6162,4727
20251,A,골목상권,3111060,암사역 2번(서울강동초등학교),CS300002,편의점,425822610,53699,295779671,130042939,56423331,52578813,60336977,62626763,63813787,67555073,62487866,53455568,54857828,45503529,62940147,128829291,80236247,255571728,170250882,1363971,52769865,107514790,89153187,85115135,89905662,37461,16238,7229,6988,7676,7436,8132,8284,7954,6594,7969,6318,7702,14980,10136,34224,19475,426,7033,13989,10299,11507,10445
20251,A,골목상권,3111061,암사역 1번,CS300002,편의점,605162309,78358,425198159,179964150,90125124,77898523,89870623,81675825,85628064,93047221,86916929,58872708,88611269,61425950,80753211,193162249,122336922,428356581,172760158,2369895,84881298,124936885,145776998,163702327,79449335,54768,23590,11220,9908,11425,10787,11428,12367,11223,7446,12337,8660,11259,23216,15440,54508,23427,420,12555,16883,17447,19899,10733
20251,A,골목상권,3111063,강동구립 천호도서관,CS300002,편의점,708184672,93493,506067886,202116786,109165348,86422548,110559435,96259636,103660919,110485556,91631230,123036040,107429424,75374175,74559974,178087640,149697419,493587741,202033127,4382701,108663321,233256741,131103252,133939763,84275091,67734,25759,14178,12289,14088,12493,14686,13888,11871,13835,15170,11880,10989,23618,18001,63064,29423,794,16514,31404,16258,17339,10178
20251,A,골목상권,3111066,암사동성당(효정하나플러스아파트),CS300002,편의점,129768241,14413,95187865,34580376,19520669,17892606,17934402,19885487,19954701,16956226,17624150,16129245,24357522,11140482,24144525,30966489,23029978,83760082,43368251,55618,12673833,43336053,30431423,25450844,15180562,10199,4214,2143,1983,1983,2010,2080,2062,2152,1884,2661,1304,2358,3607,2599,9557,4722,18,1889,4713,3452,2715,1493
20251,A,골목상권,3111067,강동구립성내도서관,CS300002,편의점,438324019,57761,302377776,135946243,57327633,55509047,59002059,64021758,66517279,68543647,67402596,55484383,55765706,51630486,55187307,135918832,84337305,311328701,126995318,1132480,55172778,126548292,104415376,90862035,60193058,40179,17582,8200,7055,7485,8694,8745,9102,8480,6525,8508,7212,7739,16775,11002,40762,16999,154,6849,18799,12051,12186,7722
20251,A,골목상권,3111069,천호1동주민센터,CS300002,편의점,351100311,42998,239902800,111197511,46597788,44572343,49721459,49584020,49427190,60565503,50632008,47459532,46787149,44969112,49301495,95804660,66778363,245628496,105471815,1421841,47224015,76417396,82610190,97041010,46385859,29436,13562,5928,5436,5761,6186,6125,6818,6744,5815,6607,5398,6255,10902,8021,30243,12755,333,6731,10040,10168,9962,5764
20251,A,골목상권,3111070,천호초등학교,CS300002,편의점,245891206,31455,172860767,73030439,33447481,27788313,40089934,33100990,38434049,39839292,33191147,29356244,32709328,25471397,33497242,76216247,48640748,171379368,74511838,320562,23065364,65231279,80692773,44476009,32105219,22769,8686,4499,4022,5104,4720,4424,4664,4022,3967,4866,3874,4389,8465,5894,22071,9384,74,3214,10067,8183,6263,3654
20251,A,골목상권,3111072,굽은다리역 1번(십자성마을),CS300002,편의점,533488317,68790,383323572,150164745,76115916,74733255,73162836,73188152,86123413,76907589,73257156,58128787,79805729,56654268,67670590,168083745,103145198,355641326,177846991,4590869,59578898,159231585,139071645,93892060,77123260,48414,20376,9419,9211,9434,9477,10873,10565,9811,7005,10656,8839,9292,20334,12664,46024,22766,1162,10468,21404,15328,11618,8810
20251,A,골목상권,3111073,둔촌동역 1번(한산중학교),CS300002,편의점,898530782,129584,623048708,275482074,118692381,112938583,122050275,126272796,143094673,142370742,133111332,123515513,126196139,105463350,112320635,224475031,206560114,639021734,241088325,1904435,94167881,197066978,221833134,246702965,118434667,90596,38988,17924,15987,18420,18345,19920,19418,19570,16278,21740,15761,16716,32916,26173,87704,40166,628,15626,29496,30860,31238,20021
20251,A,골목상권,3111074,명일역 1번,CS300002,편의점,573117500,71311,397856661,175260839,79945737,76310074,78133313,81623538,81843999,90423217,84837622,87609813,69010691,60786688,61870970,164844616,128994722,369029088,204088412,3094409,85612510,138700649,132914007,140756970,72038955,50058,21253,10144,9228,10355,9944,10387,11100,10153,10639,9590,7745,9338,18918,15081,45811,25500,714,12874,20065,14574,13751,9333
20251,A,골목상권,3111075,굽은다리역 2번,CS300002,편의점,485344146,63224,338319591,147024555,74325863,58077773,69941448,68936130,67038377,77790450,69234105,52685503,82533499,48201474,61386644,144506017,96031009,314273674,169582104,668831,56710718,137474089,98265924,112070790,78665426,44277,18947,9256,7816,9016,9131,9058,9593,9354,6541,11438,6926,8351,18079,11889,40736,22393,219,7680,20472,11703,13371,9689
20251,A,골목상권,3111076,둔촌2동주민센터,CS300002,편의점,367493644,49695,260034284,107459360,51275684,49387925,51796094,47481935,60092646,55867220,51592140,42655524,52494876,43009549,49341695,111912609,68079391,246341868,121151776,6895036,35901363,112694277,74643246,85417021,51942701,35373,14322,7162,6356,6919,6899,8037,7353,6969,4834,8158,6365,6910,14887,8541,33915,15780,1480,5909,14880,9517,11564,6345
20251,A,골목상권,3111077,길동주민센터(강동도서관),CS300002,편의점,749574914,93500,510215614,239359300,96017943,83272029,108015318,106947550,115962774,127707757,111651543,72703313,106710825,80302980,105279609,234906630,149671557,553018897,196556017,2103542,74228180,178133209,180702877,154994734,159412372,65140,28360,12676,11384,13504,13015,14561,14524,13836,9456,15014,11301,13490,25321,18918,67665,25835,670,11157,21914,23144,21306,15309
20251,A,골목상권,3111078,굽은다리역 4번,CS300002,편의점,463870136,67057,335088005,128782131,68704026,58175004,65961801,72179927,70067247,70625313,58156818,41316854,62313456,61113136,67451611,150037039,81638040,327567477,132210554,3958593,39078529,105964679,158895302,95334865,56546062,48530,18527,9997,8500,9817,10579,9637,9899,8628,6330,9238,9339,9238,21629,11283,47634,18977,1180,6625,16566,22468,13105,6667
