기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20252,11320670,쌍문2동,CS300002,편의점,517396739,75204,365981218,151415521,74554706,71501122,71437159,70847871,77640360,75402752,76012769,71306749,70284661,57313395,73716893,145825926,98949115,338860749,178535990,4127280,69377347,140987280,109060721,120919532,72924579,53110,22094,10855,10520,10452,10341,10942,11034,11060,9917,11856,10048,11208,19630,12545,50276,24928,1102,11927,19169,14695,15274,13037
20252,11320680,쌍문3동,CS300002,편의점,475700063,60758,343087441,132612622,68132648,61176197,71458933,73632828,68686835,67878731,64733891,43044690,66997761,67641304,69736553,147562122,80717633,281407580,194292483,3359128,55328598,126291817,108308211,110115146,72297163,43045,17713,8612,7888,8816,8768,8961,8870,8843,5338,9576,8034,8796,18327,10687,34750,26008,703,10342,17955,10741,12832,8185
20252,11320681,쌍문4동,CS300002,편의점,90793434,23309,73656474,17136960,14440652,13144895,13800505,16852803,15417619,8862665,8274295,0,27358469,8968251,14093939,32825748,7547027,50532971,40260463,15682715,9532611,10969122,29848899,20878891,3881196,19633,3676,4108,3852,3031,4674,3968,2059,1617,0,7502,2121,3022,9339,1325,12704,10605,5543,2132,1862,6898,5946,928
20252,11320690,방학1동,CS300002,편의점,3204654079,454933,2321040353,883613726,472368281,453521455,459139966,457623364,478387287,462192402,421421324,413976719,560934662,375077099,392600346,874361229,587704024,2124881415,1067519635,26695755,323175145,657078687,753720069,773805939,657925456,331385,123548,67107,64767,67038,65209,67264,63786,59762,53244,87103,58672,60918,118528,76468,303069,151164,7534,58372,98803,98130,106050,85342
20252,11320700,방학2동,CS300002,편의점,1650538394,225952,1162905453,487632941,216490762,241956752,220809821,235424192,248223926,239830232,247802709,117095424,303595543,213539702,278107360,498951636,239248729,1102660676,547877718,11725636,116625636,334773000,357994434,424493710,404925978,160013,65939,31566,31687,32230,31599,32931,32309,33630,15245,46533,31599,35351,64635,32589,156954,68998,3032,19712,42908,46296,57236,56768
20252,11320710,방학3동,CS300002,편의점,766515084,114958,516693018,249822066,110447478,105976894,89418826,103106291,107743529,124963755,124858311,79405238,151798324,103451877,100491788,192078438,139289419,507859885,258655199,5865480,81914229,170276325,146430386,186680335,175348329,76143,38815,15399,15266,14212,15239,16027,19026,19789,11608,24628,16232,15123,26886,20481,74703,40255,1683,15023,25967,22613,23723,25949
20252,11350560,월계1동,CS300002,편의점,1298387620,207386,947509421,350878199,176188765,189107695,187241776,198942152,196029033,193414262,157463937,140533605,160765973,190129214,190938053,376231470,239789305,798113603,499472936,39558408,357036451,265902572,219220081,287643161,128225866,155951,51435,30451,30927,31290,32543,30740,27455,23980,22285,30655,34445,31018,53625,35358,129532,77815,9411,67224,37605,30064,44405,18639
20252,11350570,월계2동,CS300002,편의점,314217084,79694,269916153,44300931,49583914,54846976,64911624,57215831,43357808,23976838,20324093,18437172,64115377,106908900,45004121,52746824,27004690,182555727,131661357,52627085,102339444,54349059,35299203,42034773,27567520,72502,7192,13270,15414,16978,15783,11057,3987,3205,3880,17337,31544,11904,10962,4067,41560,38134,17927,31479,10124,6397,10104,3663
20252,11350580,월계3동,CS300002,편의점,167406695,29851,118192526,49214169,21034937,24097543,22663334,22918388,27478324,26707964,22506205,26715121,26770183,18519200,21041717,44063225,30297249,122639262,44767433,3026847,32556295,40720122,30273768,35076936,25752727,20783,9068,3660,4090,4083,4430,4520,4744,4324,4264,5062,3345,4211,7440,5529,21136,8715,746,6870,7487,5514,5455,3779
20252,11350595,공릉1동,CS300002,편의점,3003304420,472536,2144026508,859277912,417351719,416064622,417982481,426244121,466383565,448760590,410517322,334779413,501987099,372736416,409743651,808687825,575370016,1974043091,994170626,23824856,569167498,755012444,567392556,612900337,439916026,340279,132257,67390,66983,67523,68308,70075,68296,63961,49314,84507,63102,67182,123489,84942,302841,164730,5876,105698,118917,83235,89045,64799
20252,11350600,공릉2동,CS300002,편의점,3523454990,766053,2796420725,727034265,553404577,544885838,583619132,581307417,533203761,374997625,352036640,233905133,650562556,778027362,637235424,790872293,432852222,2067298680,1435527725,98156180,949902990,636066311,595898960,808251684,414550281,628778,137275,127156,124900,134626,129901,112195,69467,67808,45135,149383,184471,140918,160739,85407,422529,342198,31694,260281,121748,108522,166631,75850
20252,11350611,하계1동,CS300002,편의점,1609929112,278209,1198265951,411663161,233825645,235163777,236639628,242950122,249686779,202596975,209066186,110525611,344020963,301783393,230647317,385504341,237447487,992008478,612153017,26454336,245067173,329508623,356947312,424690749,221493301,211148,67061,41639,42003,43071,42701,41734,33081,33980,15740,63527,55647,40793,62646,39856,155665,122155,8081,58408,57258,56272,65687,32115
20252,11350619,중계본동,CS300002,편의점,1682886734,214857,1157886527,525000207,226592407,217315454,229317069,251841683,232819914,258237511,266762696,138729477,192781450,227453255,306687857,498097114,319137581,1031531553,651355181,50989987,172206483,230525308,582464170,474465185,172235601,151171,63686,30161,28247,29432,32646,30685,30535,33151,24281,30638,27723,35005,56806,40404,152945,61912,9360,20809,26582,92163,48496,17447
20252,11350621,중계1동,CS300002,편의점,472750797,99516,331808245,140942552,62593175,63600753,67908805,69128930,68576582,74295443,66647109,40444885,68098965,56771148,80832140,142113049,84490610,280948498,191802299,27702385,47480119,66509387,183566249,111558594,35934063,69974,29542,12965,14617,14447,14094,13851,15602,13940,6749,14154,12215,19386,31028,15984,54022,45494,9338,10787,12473,37177,23647,6094
20252,11350624,중계4동,CS300002,편의점,546965647,87481,377678886,169286761,71453378,69221329,73539426,76306776,87157977,96353625,72933136,50387458,86633009,58232176,69751126,163269502,118692376,373068670,173896977,5530000,76298587,121495625,133634472,123086145,86920818,60655,26826,11621,11164,11876,12346,13648,14775,12051,7018,15312,10198,11473,26076,17404,58690,28791,1393,14477,19952,19476,19869,12314
20252,11350625,중계2·3동,CS300002,편의점,1657857005,195517,1116067589,541789416,199880698,241240217,223105293,217010223,234831158,285316349,256473067,106353525,198204647,259692566,344492037,543013875,206100355,897929745,759927260,22023136,211368463,369914449,407763170,453249725,193538062,131741,63776,24565,27362,26575,26305,26934,32589,31187,13124,27966,31211,38161,58191,26864,110560,84957,3256,24934,46896,48484,48965,22982
20252,11350630,상계1동,CS300002,편의점,2013554715,296153,1440090169,573464546,277715511,273716070,288220323,292741079,307697186,296217861,277246685,185027361,339914393,253545477,312164407,568869614,354033463,1332205366,681349349,29864405,287636808,431247395,392654723,523083163,349068221,213214,82939,41229,41772,43069,43421,43723,42585,40354,26167,58565,37643,44557,79147,50074,194384,101769,6543,52413,67194,52851,69224,47928
20252,11350640,상계2동,CS300002,편의점,2643940098,409497,1877264151,766675947,361084070,372970658,375901626,367282567,400025230,420823146,345852801,387386861,382716312,296719952,327357528,708728319,541031126,1806774625,837165473,29998052,551175027,696500573,546778043,467217953,352270450,292005,117492,56396,57477,58892,57847,61393,63306,54186,51811,62521,55322,55529,107429,76885,266040,143457,7742,100712,109091,75377,71447,45128
20252,11350665,상계3·4동,CS300002,편의점,967503101,149686,691563632,275939469,130722316,141736685,143541035,133322175,142241421,147570798,128368671,88907170,214881296,110322879,120259102,248206969,184925685,685391833,282111268,4572617,125380863,190858543,214244904,287571285,144874889,106682,43004,20795,21499,21251,20844,22293,22406,20598,12506,35845,16976,19201,38086,27072,100360,49326,1335,23383,31981,28344,41107,23536
20252,11350670,상계5동,CS300002,편의점,466693854,64292,333352256,133341598,71493956,64200824,69055199,60064461,68537816,70914786,62426812,61964964,75215530,52376242,62823240,125829453,88484425,326024790,140669064,4976627,46128050,101871653,113372882,114673682,85670960,45814,18478,9607,9109,9614,8718,8766,9233,9245,8441,10991,7476,8686,16842,11856,44356,19936,1110,8345,12643,13808,16901,11485
20252,11350695,상계6·7동,CS300002,편의점,3875150222,566182,2747003755,1128146467,512041972,544974173,553023838,538691041,598272731,597843405,530303062,319515411,526309523,584797336,621317590,1124315606,698894756,2158895503,1707483178,51818194,654944962,1087449518,864955448,803185973,404024585,407507,158675,78451,80015,83223,80307,85511,83885,74790,46821,97340,89378,89212,151571,91860,326915,238327,12697,109507,157864,113008,109806,62359
20252,11350700,상계8동,CS300002,편의점,187782951,30683,137247174,50535777,25973868,25684252,28781507,26116346,30691201,25377793,25157984,18481819,33804834,21864227,26787687,48291390,38552994,134614624,53168327,6134360,23784134,51859210,45518716,34160715,26325816,22330,8353,4327,4244,4656,4408,4695,4225,4128,2633,6454,3515,4501,7711,5869,20944,9739,1655,4722,8393,6611,5324,3978
20252,11350710,상계9동,CS300002,편의점,444372258,39679,313709172,130663086,60066538,56720721,62563521,65281433,69076959,70457924,60205162,3239918,27327824,72557477,99121584,177165350,64960105,149845863,294526395,9209830,82422823,124614161,89481443,75113292,63530709,28667,11012,5760,5684,5591,5901,5731,5766,5246,609,4233,6276,7739,14032,6790,17242,22437,1392,8350,11302,7770,6185,4680
20252,11380510,녹번동,CS300002,편의점,905121734,138549,672421569,232700165,134921564,134518965,129381361,135259372,138340307,122984688,109715477,73197475,155031336,127522694,141644888,253616635,154108706,632886428,272235306,7062102,117642580,185997651,191494125,283910725,119014551,104074,34475,20485,20635,21221,21311,20422,17350,17125,9586,26911,21740,23130,35687,21495,94881,43668,2005,22178,30874,28911,37001,17580
20252,11380520,불광1동,CS300002,편의점,3247304291,286631,2303076713,944227578,442830775,456479613,453990708,481090432,468685185,488101136,456126442,144481557,289305696,448607415,639840365,1203439900,521629358,1235805393,2011498898,35977896,728169268,836074790,549460363,601457097,496164877,203956,82675,39279,39734,42080,41273,41590,42988,39687,20405,39406,38495,48395,90518,49412,140121,146510,4470,60156,75409,48546,51933,46117
20252,11380530,불광2동,CS300002,편의점,1376965996,202685,952726949,424239047,180948891,186675143,191840652,183638329,209623934,222450807,201788240,180014292,204317017,151260281,192502087,380313238,268559081,928802179,443648627,7440991,246899634,346595406,258476241,316883349,196155185,141253,61432,26880,27157,29090,28705,29421,30804,30628,25885,32676,23504,29056,54699,36865,136411,66192,1493,38443,53849,33932,44312,30574
20252,11380551,갈현1동,CS300002,편의점,1539462938,224181,1048763840,490699098,197570638,205237681,203614056,208371594,233969871,263437247,227261851,235771862,193173271,164487558,206508193,422488441,317033613,978861846,556989692,13893289,251333734,428888411,315450997,300899768,225385338,157051,67130,29529,30988,30986,31160,34388,34852,32278,31949,32567,25772,30758,59832,43303,139660,84182,3050,43892,65186,41108,41719,28887
20252,11380552,갈현2동,CS300002,편의점,3117972980,462769,2234899026,883073954,427938573,427032787,440572582,451147558,488207526,443425695,439648259,334447640,452688100,413586246,447339753,878142283,591768958,1883242168,1185135943,86441644,467060766,691811003,734520855,656890169,431653676,338946,123823,64952,66344,68117,69010,70523,62139,61684,44584,76845,69173,68884,124575,78708,275553,185700,26578,81904,100288,98822,95617,58043
20252,11380560,구산동,CS300002,편의점,2360593837,334093,1646374421,714219416,315285535,325814180,322818322,336480365,345976019,358121578,356097838,253713041,323756387,273758187,305046260,696299805,508020157,1480133470,862284133,23992856,269429530,493854169,580105111,606394047,368641890,236631,97462,45323,46807,46960,48532,49009,48564,48898,32777,53089,40272,48057,90788,69110,205351,127045,6562,44823,75964,73431,79904,51711
20252,11380570,대조동,CS300002,편의점,1509554623,219398,1056055914,453498709,204916465,201796645,198293567,224273975,226775262,245532790,207965919,141204397,213214577,172800056,198677193,443682503,339975897,909178548,596434676,16992139,250591694,414977744,297284925,324034312,201732410,154795,64603,29140,30557,30495,32068,32535,34436,30167,16993,35117,26709,32706,62955,44918,130356,88865,5018,41461,60067,42820,42579,27275
20252,11380580,응암1동,CS300002,편의점,3460631081,227185,2353103938,1107527143,441275162,510693002,453300291,445889572,501945911,563961434,543565709,94743823,201519209,557309599,734586830,1326209522,546262098,1321471324,2139159757,46932361,721395881,854839761,760241887,692652843,384568348,159016,68169,32039,30411,31979,31120,33467,34118,34051,13579,22581,31697,39610,79863,39855,105324,121861,4258,44851,55221,49733,45709,27413
20252,11380590,응암2동,CS300002,편의점,1882968385,273879,1315458980,567509405,262893782,277941281,264189793,241326715,269107409,290131460,277377945,369302148,276735585,235206789,282311367,424662585,294749911,1206604056,676364329,44447708,198804759,381499549,467012630,481009105,310194634,191579,82300,41883,40190,38723,34093,36690,40755,41545,48996,45722,33190,39062,64349,42560,183732,90147,7101,39127,58912,57541,67725,43473
20252,11380600,응암3동,CS300002,편의점,4933491568,672132,3496825741,1436665827,676992763,664208073,727949291,692058250,735617364,749504521,687161306,717546237,724608673,533534988,645285902,1366086878,946428890,3293351560,1640140008,32464229,536483396,1240012043,1085277565,1201092635,838161700,477470,194662,92593,90385,96038,98175,100279,101365,93297,88483,111477,74764,92019,179842,125547,445927,226205,7266,95109,180460,134200,148316,106781
20252,11380625,역촌동,CS300002,편의점,3560090643,477655,2551328210,1008762433,489787440,499586440,501815057,506563496,553575777,502992367,505770066,384181768,533873800,469878035,478888786,1014892551,678375703,2250595571,1309495072,54537905,495573111,818242119,949522277,729004682,513210549,344371,133284,66763,68554,68916,68418,71720,66933,66351,49028,81498,67097,65032,130033,84967,297144,180511,12580,83582,114554,104944,92731,69264
20252,11380631,신사1동,CS300002,편의점,1847499909,269736,1286640085,560859824,251596933,257350994,253769629,244441617,279480912,290269480,270590344,176266504,256140914,200831234,253303542,517850854,443106861,1245436179,594667177,23797825,273395628,503249813,452949866,336915066,249795159,189769,79967,38411,38320,36927,36624,39487,41137,38830,26234,40245,31031,37656,73643,60927,180383,88585,5782,46556,74064,61233,47836,33496
20252,11380632,신사2동,CS300002,편의점,466252724,73276,345279675,120973049,64814049,66265850,71733883,71329621,71136272,62931048,58042001,47223902,97863613,53444948,59332759,123618565,84768937,286556581,177472092,3662246,49455178,133424369,89402112,112889251,75195516,54671,18605,10472,10653,11229,11490,10827,9673,8932,6753,15988,8280,9872,19256,13127,44775,28285,1228,10322,21342,13966,15011,11190
